PROV_ID,DIST_ID,CORR_ID,LUPO_ID,CODIGO,LUPO_NOMB,LUPO_CLASE,DESCRIP_ON,LUPO_CATE,LUPO_TIPO
01,01,01,007,010101007,BIG CREEK,2,POBLADO COMPLETO,1,2
01,01,01,008,010101008,BLUFF,2,POBLADO COMPLETO,1,2
01,01,01,011,010101011,BOCAS DEL TORO,4,CABECERA PARTE (Mixto),1,1
01,01,01,014,010101014,ISLA CARENERO,2,POBLADO COMPLETO,1,2
01,01,01,029,010101029,LA CARRETERA,3,POBLADO PARTE,1,2
01,01,01,035,010101035,MIMITIMBI,2,POBLADO COMPLETO,1,2
01,01,01,037,010101037,PAUNCH,2,POBLADO COMPLETO,1,2
01,01,01,059,010101059,CHIMBORAZO,2,POBLADO COMPLETO,1,2
01,01,01,065,010101065,BOQUET BAY,3,POBLADO PARTE,1,2
01,01,01,067,010101067,"LA ""Y"" GRIEGA",3,POBLADO PARTE,1,2
01,01,01,068,010101068,LA COLONIA SANTEÑA,3,POBLADO PARTE,1,2
01,01,01,085,010101085,EL BAMBÚ,2,POBLADO COMPLETO,1,2
01,01,02,003,010102003,BAHÍA HONDA,2,POBLADO COMPLETO,1,2
01,01,02,005,010102005,BASTIMENTOS,1,CABECERA,1,2
01,01,02,006,010102006,CAYO CORAL O ISLA CORAL,2,POBLADO COMPLETO,1,2
01,01,02,009,010102009,MACCA BITE O ENSENADA DE ESPINO,2,POBLADO COMPLETO,1,2
01,01,02,012,010102012,OLA CHICA,2,POBLADO COMPLETO,1,2
01,01,02,013,010102013,PUNTA VIEJA,2,POBLADO COMPLETO,1,2
01,01,02,014,010102014,PUNTA JUAN BROWN,2,POBLADO COMPLETO,1,2
01,01,02,016,010102016,QUEBRADA ÁLVAREZ,2,POBLADO COMPLETO,1,2
01,01,02,017,010102017,QUEBRADA BRYAN,2,POBLADO COMPLETO,1,2
01,01,02,018,010102018,CEDRAL CREEK,2,POBLADO COMPLETO,1,2
01,01,02,019,010102019,QUEBRADA SAL,2,POBLADO COMPLETO,1,2
01,01,02,021,010102021,SHORT CUT O RED FROG,2,POBLADO COMPLETO,1,2
01,01,02,022,010102022,SOLARTE,2,POBLADO COMPLETO,1,2
01,01,02,024,010102024,KAEYAN CAL,2,POBLADO COMPLETO,1,2
01,01,02,026,010102026,WIZARDS BEACH,2,POBLADO COMPLETO,1,2
01,01,02,027,010102027,BAHÍA ROJA,2,POBLADO COMPLETO,1,2
01,01,02,029,010102029,GERMAN SOLDIER CAY,2,POBLADO COMPLETO,1,2
01,01,02,030,010102030,JACK ANALY CAYS,2,POBLADO COMPLETO,1,2
01,01,02,032,010102032,PUNTA BONITA,2,POBLADO COMPLETO,1,2
01,01,02,033,010102033,PUNTA ORO,2,POBLADO COMPLETO,1,2
01,01,02,034,010102034,QUEBRADA MARIANO,2,POBLADO COMPLETO,1,2
01,01,02,035,010102035,RED FROG BEACH,2,POBLADO COMPLETO,1,2
01,01,02,036,010102036,DOS AGUAS,2,POBLADO COMPLETO,1,2
01,01,02,037,010102037,EL PALMAR,2,POBLADO COMPLETO,1,2
01,01,02,038,010102038,ISLA ZAPATILLA No.1,2,POBLADO COMPLETO,1,2
01,01,02,039,010102039,LOS SECRETOS RESORT,2,POBLADO COMPLETO,1,2
01,01,02,040,010102040,VISTA PELICANO,2,POBLADO COMPLETO,1,2
01,01,02,041,010102041,DOUGLAS CAY,2,POBLADO COMPLETO,1,2
01,01,04,001,010104001,CAYO DE AGUA,2,POBLADO COMPLETO,1,2
01,01,04,002,010104002,ISLA ZAPATILLA No.2,2,POBLADO COMPLETO,1,2
01,01,04,004,010104004,ISLA VENADO,2,POBLADO COMPLETO,1,2
01,01,04,005,010104005,MINA DE CARBÓN,2,POBLADO COMPLETO,1,2
01,01,04,006,010104006,PUNTA LAUREL,1,CABECERA,1,2
01,01,04,007,010104007,ISLA TIGRE,2,POBLADO COMPLETO,1,2
01,01,04,008,010104008,ISLA POPA No.1,2,POBLADO COMPLETO,1,2
01,01,04,009,010104009,ISLA POPA No.2,2,POBLADO COMPLETO,1,2
01,01,04,012,010104012,PLAYA CARACOL,2,POBLADO COMPLETO,1,2
01,01,04,013,010104013,QUEBRADA PISCINA,2,POBLADO COMPLETO,1,2
01,01,05,003,010105003,BELLA VISTA O BAY VIEW O PUNTA BERMÚDEZ,3,POBLADO PARTE,1,2
01,01,05,004,010105004,BOCATORITO,3,POBLADO PARTE,2,2
01,01,05,006,010105006,CERRO BRUJO,2,POBLADO COMPLETO,1,2
01,01,05,007,010105007,CUAN BAY,2,POBLADO COMPLETO,1,2
01,01,05,008,010105008,AGUACATE,2,POBLADO COMPLETO,1,2
01,01,05,011,010105011,HOPE WELL O BUENA ESPERANZA,2,POBLADO COMPLETO,1,2
01,01,05,012,010105012,ISLA DE BAGUI,2,POBLADO COMPLETO,1,2
01,01,05,013,010105013,LOMA PARTIDA,2,POBLADO COMPLETO,1,2
01,01,05,015,010105015,PUEBLO NUEVO,3,POBLADO PARTE,1,2
01,01,05,018,010105018,SHARK HOLE O QUEBRADA MARAÑÓN,2,POBLADO COMPLETO,1,2
01,01,05,019,010105019,TIERRA OSCURA,1,CABECERA,1,2
01,01,05,020,010105020,TIGER KEY O ISLA TIGRE,2,POBLADO COMPLETO,1,2
01,01,05,023,010105023,PUNTA AFUERA,2,POBLADO COMPLETO,1,2
01,01,05,026,010105026,CAYO MONO,3,POBLADO PARTE,1,2
01,01,05,029,010105029,LOMA SANTOS,3,POBLADO PARTE,1,2
01,01,06,001,010106001,BOCA DE DRAGO,2,POBLADO COMPLETO,1,2
01,01,06,002,010106002,BOCAS DEL TORO,3,POBLADO PARTE,1,1
01,01,06,003,010106003,BOQUET BAY,3,POBLADO PARTE,1,2
01,01,06,004,010106004,CARACOL CHIQUITO,2,POBLADO COMPLETO,1,2
01,01,06,005,010106005,GROUND CREEK,2,POBLADO COMPLETO,1,2
01,01,06,006,010106006,"LA ""Y"" GRIEGA",3,POBLADO PARTE,1,2
01,01,06,007,010106007,LA CABAÑA,1,CABECERA,1,2
01,01,06,008,010106008,LA CARRETERA,3,POBLADO PARTE,1,2
01,01,06,009,010106009,LA COLONIA SANTEÑA,3,POBLADO PARTE,1,2
01,01,06,010,010106010,LITTLE BAY,2,POBLADO COMPLETO,1,2
01,01,06,011,010106011,PUNTA CARACOL,2,POBLADO COMPLETO,1,2
01,01,06,012,010106012,QUEBRADA MATOMBAL,2,POBLADO COMPLETO,1,2
01,01,06,013,010106013,SUNSET POINT,2,POBLADO COMPLETO,1,2
01,01,06,014,010106014,URBANIZACIÓN ISLA COLÓN,2,POBLADO COMPLETO,1,2
01,01,07,001,010107001,BAHÍA GRANDE O BIG BAY,2,POBLADO COMPLETO,1,2
01,01,07,002,010107002,BELLA VISTA,2,POBLADO COMPLETO,1,2
01,01,07,003,010107003,BELLA VISTA O BAY VIEW O PUNTA BERMÚDEZ,3,POBLADO PARTE,1,2
01,01,07,004,010107004,BOCATORITO,3,POBLADO PARTE,1,2
01,01,07,005,010107005,BUENA VISTA,2,POBLADO COMPLETO,1,2
01,01,07,006,010107006,FINCA CARLOS PETERSON,2,POBLADO COMPLETO,2,2
01,01,07,007,010107007,FINCA NESSIN YISMI,2,POBLADO COMPLETO,1,2
01,01,07,008,010107008,PICHINI CREEK,2,POBLADO COMPLETO,1,2
01,01,07,009,010107009,PUNTA PALOMA,2,POBLADO COMPLETO,1,2
01,01,07,010,010107010,SAN CRISTÓBAL,1,CABECERA,1,2
01,01,07,011,010107011,SAN CRISTÓBAL ARRIBA,2,POBLADO COMPLETO,1,2
01,01,07,012,010107012,SELVA DEL MAR,2,POBLADO COMPLETO,1,2
01,01,07,013,010107013,VALLE ESCONDIDO O BAHÍA ESCONDIDA,2,POBLADO COMPLETO,1,2
01,01,07,014,010107014,EL REFUGIO,2,POBLADO COMPLETO,1,2
01,02,01,012,010201012,CHANGUINOLA,4,CABECERA PARTE (Mixto),1,1
01,02,03,008,010203008,FINCA 41,2,POBLADO COMPLETO,1,2
01,02,03,010,010203010,FINCA 52,2,POBLADO COMPLETO,1,2
01,02,03,011,010203011,GUABITO,4,CABECERA PARTE (Mixto),1,1
01,02,03,020,010203020,MATINA,2,POBLADO COMPLETO,1,2
01,02,03,028,010203028,LA VICTORIA,2,POBLADO COMPLETO,1,2
01,02,03,029,010203029,SANTA MARTA DE YORKIN,3,POBLADO PARTE,1,2
01,02,03,033,010203033,EL ARENAL,3,POBLADO PARTE,1,2
01,02,03,034,010203034,LA MONA,3,POBLADO PARTE,1,2
01,02,03,036,010203036,SAN SAN,3,POBLADO PARTE,1,2
01,02,03,037,010203037,GANADERA BOCAS,2,POBLADO COMPLETO,1,2
01,02,03,038,010203038,FINCA 42,2,POBLADO COMPLETO,1,2
01,02,03,055,010203055,ENTRADA DE SAN SAN,2,POBLADO COMPLETO,1,2
01,02,03,056,010203056,GUAMERU O TRAICIONERO,2,POBLADO COMPLETO,1,2
01,02,03,057,010203057,RÓMULO,2,POBLADO COMPLETO,1,2
01,02,03,058,010203058,PUENTE DE SAN SAN,3,POBLADO PARTE,1,2
01,02,03,059,010203059,MILLA 21,3,POBLADO PARTE,1,2
01,02,03,060,010203060,MILLA 23 O PUENTE BLANCO,3,POBLADO PARTE,1,2
01,02,03,075,010203075,ISLA ARENAL,2,POBLADO COMPLETO,1,2
01,02,03,083,010203083,QUEBRADA CONEJO,3,POBLADO PARTE,1,2
01,02,03,091,010203091,PUENTE NEGRO,3,POBLADO PARTE,1,2
01,02,03,092,010203092,SUAMPITO,2,POBLADO COMPLETO,1,2
01,02,03,093,010203093,NUEVO GUABITO,2,POBLADO COMPLETO,1,2
01,02,03,097,010203097,BARRIADA EL CANGREJO O EL CANGREJAL,2,POBLADO COMPLETO,1,2
01,02,03,099,010203099,BARRIADA 17 DE OCTUBRE,2,POBLADO COMPLETO,1,2
01,02,04,002,010204002,BONDI,2,POBLADO COMPLETO,1,2
01,02,04,003,010204003,BONYIC,2,POBLADO COMPLETO,1,2
01,02,04,006,010204006,COQUITAL O LOMA COQUITAL,2,POBLADO COMPLETO,1,2
01,02,04,007,010204007,CUGIN,2,POBLADO COMPLETO,1,2
01,02,04,008,010204008,CUIÑ O CUIN,2,POBLADO COMPLETO,1,2
01,02,04,009,010204009,CHUPSCO,2,POBLADO COMPLETO,1,2
01,02,04,010,010204010,DIRIDI,2,POBLADO COMPLETO,1,2
01,02,04,011,010204011,DLUEYIC O DRUEY,2,POBLADO COMPLETO,1,2
01,02,04,012,010204012,DRUNAAC O PIEDRA DE SAL,2,POBLADO COMPLETO,1,2
01,02,04,013,010204013,DUERPSCO,2,POBLADO COMPLETO,1,2
01,02,04,015,010204015,HUECSO,2,POBLADO COMPLETO,1,2
01,02,04,016,010204016,LA MONA,3,POBLADO PARTE,1,2
01,02,04,017,010204017,LOMA BANDERA,2,POBLADO COMPLETO,1,2
01,02,04,020,010204020,PANAJUNGLA,2,POBLADO COMPLETO,2,2
01,02,04,021,010204021,PEÑA BLANCA,2,POBLADO COMPLETO,1,2
01,02,04,024,010204024,SAN SAN,3,POBLADO PARTE,1,2
01,02,04,025,010204025,SAN SAN DRUY,2,POBLADO COMPLETO,1,2
01,02,04,026,010204026,SAN SAN TIGRA,2,POBLADO COMPLETO,1,2
01,02,04,027,010204027,SANTA ROSA,3,POBLADO PARTE,1,2
01,02,04,028,010204028,SIEKIN,2,POBLADO COMPLETO,1,2
01,02,04,029,010204029,SIEYIK,1,CABECERA,1,2
01,02,04,030,010204030,CUINCO O SINCHO,2,POBLADO COMPLETO,1,2
01,02,04,031,010204031,SOLÓN,2,POBLADO COMPLETO,1,2
01,02,04,033,010204033,SORI O SODI,2,POBLADO COMPLETO,1,2
01,02,04,034,010204034,SORÓN,2,POBLADO COMPLETO,1,2
01,02,04,035,010204035,STRURI O TRES PIEDRAS,2,POBLADO COMPLETO,1,2
01,02,04,036,010204036,ZEGLA,2,POBLADO COMPLETO,1,2
01,02,04,037,010204037,BONKIN,2,POBLADO COMPLETO,1,2
01,02,04,038,010204038,GRONCHO,2,POBLADO COMPLETO,1,2
01,02,04,039,010204039,RANCHO QUEMADO,2,POBLADO COMPLETO,1,2
01,02,04,040,010204040,SANTA MARTA DE YORKIN,3,POBLADO PARTE,1,2
01,02,04,041,010204041,ALTO SOLÓN,2,POBLADO COMPLETO,1,2
01,02,04,042,010204042,BUENA SELVA,3,POBLADO PARTE,1,2
01,02,06,015,010206015,EL EMPALME,1,CABECERA,1,1
01,02,06,018,010206018,EL SILENCIO,3,POBLADO PARTE,1,2
01,02,06,064,010206064,BALAS PIT RURAL,2,POBLADO COMPLETO,1,2
01,02,06,067,010206067,LA HORTALIZA,3,POBLADO PARTE,1,2
01,02,07,003,010207003,ALTO DE DOS CAÑOS,2,POBLADO COMPLETO,1,2
01,02,07,012,010207012,DOS CAÑOS,2,POBLADO COMPLETO,1,2
01,02,07,013,010207013,DOS CAÑOS ADENTRO O DOS CAÑOS ABAJO,2,POBLADO COMPLETO,1,2
01,02,07,015,010207015,EL MURO,2,POBLADO COMPLETO,1,2
01,02,07,016,010207016,SINOSTRE ADENTRO,3,POBLADO PARTE,1,2
01,02,07,025,010207025,LAS TABLAS,1,CABECERA,1,1
01,02,07,028,010207028,PUERTO ELENA,2,POBLADO COMPLETO,1,2
01,02,07,035,010207035,SINOSTRE,3,POBLADO PARTE,1,2
01,02,07,037,010207037,TIGER HILL,2,POBLADO COMPLETO,1,2
01,02,07,043,010207043,BARRIADA LAS BRISAS,2,POBLADO COMPLETO,1,2
01,02,07,049,010207049,BARRIADA 15 DE DICIEMBRE,2,POBLADO COMPLETO,1,2
01,02,08,001,010208001,ALTO DE SORI,2,POBLADO COMPLETO,1,2
01,02,08,002,010208002,BETANIA,2,POBLADO COMPLETO,1,2
01,02,08,003,010208003,BOCA CHICA,3,POBLADO PARTE,1,2
01,02,08,004,010208004,BOQUISCO,2,POBLADO COMPLETO,1,2
01,02,08,005,010208005,CAMPAMENTO BRACHA,2,POBLADO COMPLETO,1,2
01,02,08,006,010208006,COCHIGRÓ,1,CABECERA,1,2
01,02,08,007,010208007,CORRIENTE GRANDE,2,POBLADO COMPLETO,1,2
01,02,08,008,010208008,EL BAJO DE LA ESPERANZA,2,POBLADO COMPLETO,1,2
01,02,08,009,010208009,EL GUABO O QUEBRADA GUABO,2,POBLADO COMPLETO,1,2
01,02,08,010,010208010,GAVILÁN,2,POBLADO COMPLETO,1,2
01,02,08,011,010208011,ISLA VENADO,2,POBLADO COMPLETO,1,2
01,02,08,012,010208012,LA MINA,2,POBLADO COMPLETO,1,2
01,02,08,013,010208013,MARCO O CABLE GUÍA,2,POBLADO COMPLETO,1,2
01,02,08,015,010208015,QUEBRADA CARBÓN No.2,2,POBLADO COMPLETO,1,2
01,02,08,016,010208016,QUEBRADA DE LEÓN,2,POBLADO COMPLETO,1,2
01,02,08,018,010208018,QUEBRADA PUERCO,2,POBLADO COMPLETO,1,2
01,02,08,019,010208019,SANTA ROSA,3,POBLADO PARTE,1,2
01,02,08,020,010208020,SURSUBA,2,POBLADO COMPLETO,1,2
01,02,08,021,010208021,BUENA VISTA,2,POBLADO COMPLETO,1,2
01,02,08,022,010208022,BUENA SELVA,3,POBLADO PARTE,1,2
01,02,08,023,010208023,ALTO PEDREGAL,2,POBLADO COMPLETO,1,2
01,02,08,024,010208024,TUCÁN,2,POBLADO COMPLETO,1,2
01,02,09,001,010209001,ALTOS DE MILLA 10 O VISTA HERMOSA,2,POBLADO COMPLETO,1,2
01,02,09,002,010209002,BOCA DE JUNCO,3,POBLADO PARTE,1,2
01,02,09,003,010209003,EL CANAL,2,POBLADO COMPLETO,1,2
01,02,09,005,010209005,ISLA TIGRE,2,POBLADO COMPLETO,1,2
01,02,09,006,010209006,JUNCO O SAN JUAN,2,POBLADO COMPLETO,1,2
01,02,09,007,010209007,JUNQUITO,2,POBLADO COMPLETO,1,2
01,02,09,008,010209008,LA ESCONDIDA,3,POBLADO PARTE,1,2
01,02,09,009,010209009,LA GLORIA,4,CABECERA PARTE (Mixto),1,2
01,02,09,010,010209010,LOMA BONITA,3,POBLADO PARTE,1,2
01,02,09,011,010209011,LOMA BRAVA,2,POBLADO COMPLETO,1,2
01,02,09,012,010209012,LOMA MULETO,3,POBLADO PARTE,1,2
01,02,09,013,010209013,MILLA 5,3,POBLADO PARTE,1,2
01,02,09,014,010209014,MILLA 6,2,POBLADO COMPLETO,1,2
01,02,09,015,010209015,MILLA 7,2,POBLADO COMPLETO,1,2
01,02,09,016,010209016,MILLA 7 1/2,3,POBLADO PARTE,1,2
01,02,09,017,010209017,MILLA 8,2,POBLADO COMPLETO,1,2
01,02,09,018,010209018,MILLA 10,2,POBLADO COMPLETO,1,2
01,02,09,019,010209019,MILLA 11,3,POBLADO PARTE,1,2
01,02,09,020,010209020,PUNTA SOROSTRA,2,POBLADO COMPLETO,1,2
01,02,09,021,010209021,SELVINA,2,POBLADO COMPLETO,1,2
01,02,09,022,010209022,VALLE JUNQUITO,2,POBLADO COMPLETO,1,2
01,02,09,023,010209023,LA BARRA,3,POBLADO PARTE,1,2
01,02,09,027,010209027,ALTO PITA,2,POBLADO COMPLETO,1,2
01,02,09,028,010209028,BOCA DE SELVINA,2,POBLADO COMPLETO,1,2
01,02,10,001,010210001,AGUA SALUD O LOS POZOS DE AGUAS TERMALES,2,POBLADO COMPLETO,1,2
01,02,10,003,010210003,BOCA DE YORKIN,2,POBLADO COMPLETO,1,2
01,02,10,004,010210004,BORONI,2,POBLADO COMPLETO,1,2
01,02,10,005,010210005,DAKLES O DACLIS,2,POBLADO COMPLETO,1,2
01,02,10,006,010210006,EL GUABO DE YORKIN,2,POBLADO COMPLETO,1,2
01,02,10,007,010210007,SINOSTRE ADENTRO,3,POBLADO PARTE,1,2
01,02,10,008,010210008,ENDI,2,POBLADO COMPLETO,1,2
01,02,10,009,010210009,KAPEQUICHA O ALTO YORKIN,2,POBLADO COMPLETO,1,2
01,02,10,010,010210010,LA GOLONDRINA,2,POBLADO COMPLETO,1,2
01,02,10,011,010210011,LAS DELICIAS ABAJO,1,CABECERA,1,2
01,02,10,012,010210012,LAS DELICIAS ARRIBA,2,POBLADO COMPLETO,1,2
01,02,10,013,010210013,LAS PALMAS O LAS PALMITAS DE YORKIN,2,POBLADO COMPLETO,1,2
01,02,10,015,010210015,NAMUWUOKI,2,POBLADO COMPLETO,1,2
01,02,10,016,010210016,SANTA CLARA,3,POBLADO PARTE,1,2
01,02,10,017,010210017,SANURY O DOS BOCAS,2,POBLADO COMPLETO,1,2
01,02,10,018,010210018,SIBUBE,2,POBLADO COMPLETO,1,2
01,02,10,019,010210019,SIBUBE ADENTRO,2,POBLADO COMPLETO,1,2
01,02,10,021,010210021,SINOSTRE,3,POBLADO PARTE,1,2
01,02,10,025,010210025,BRIS,2,POBLADO COMPLETO,1,2
01,02,10,026,010210026,KATSI,2,POBLADO COMPLETO,1,2
01,02,10,027,010210027,TSCUI,2,POBLADO COMPLETO,1,2
01,02,13,001,010213001,FINCA 07,3,POBLADO PARTE,2,2
01,02,13,002,010213002,FINCA 71,2,POBLADO COMPLETO,1,2
01,02,13,003,010213003,FINCA LA PONDEROSA,2,POBLADO COMPLETO,1,2
01,02,13,004,010213004,PUENTE DE SAN SAN,3,POBLADO PARTE,1,2
01,02,13,005,010213005,BARRIADA 4 DE ABRIL O LOS PRECARISTAS,1,CABECERA,1,1
01,02,14,002,010214002,CHARAGRE,3,POBLADO PARTE,1,2
01,02,14,003,010214003,EL SILENCIO,4,CABECERA PARTE (Mixto),1,2
01,02,14,004,010214004,LA HORTALIZA,3,POBLADO PARTE,1,2
01,02,14,005,010214005,QUEBRADA CARBÓN No.1,2,POBLADO COMPLETO,1,2
01,02,14,006,010214006,QUEBRADA CARBÓN No.2,2,POBLADO COMPLETO,1,2
01,02,14,007,010214007,QUEBRADA YORKIN,2,POBLADO COMPLETO,1,2
01,02,14,008,010214008,SANTA MARTA DE YORKIN,3,POBLADO PARTE,1,2
01,02,15,001,010215001,BARRA 44,2,POBLADO COMPLETO,1,2
01,02,15,002,010215002,BOCA DE RÍO NEGRO,3,POBLADO PARTE,2,2
01,02,15,003,010215003,FINCA 6,3,POBLADO PARTE,1,1
01,02,15,004,010215004,FINCA 43,2,POBLADO COMPLETO,1,2
01,02,15,005,010215005,FINCA 44,2,POBLADO COMPLETO,1,2
01,02,15,006,010215006,FINCA SANTA ELENA,2,POBLADO COMPLETO,2,2
01,02,15,007,010215007,SAN SAN No.1,3,POBLADO PARTE,1,2
01,02,15,008,010215008,FINCA LA PELOTA,2,POBLADO COMPLETO,2,2
01,02,15,009,010215009,LA PONDEROSA,3,POBLADO PARTE,2,2
01,02,16,001,010216001,BARRIADA LA JUVENTUD,2,POBLADO COMPLETO,1,2
01,02,16,002,010216002,BARRIADA LA REINA,2,POBLADO COMPLETO,1,2
01,02,16,003,010216003,BARRIADA THEOBROMA,2,POBLADO COMPLETO,1,2
01,02,16,004,010216004,CHARAGRE,3,POBLADO PARTE,1,2
01,02,16,005,010216005,EL TECAL,2,POBLADO COMPLETO,1,2
01,02,16,006,010216006,FINCA 24,2,POBLADO COMPLETO,1,2
01,02,16,007,010216007,FINCA 31,2,POBLADO COMPLETO,1,2
01,02,16,008,010216008,FINCA 32,1,CABECERA,1,2
01,02,16,009,010216009,FINCA 33,2,POBLADO COMPLETO,1,2
01,02,16,010,010216010,FINCA 69,2,POBLADO COMPLETO,1,2
01,02,16,011,010216011,LA NUEVA ESPERANZA O CANTIFLÁN,2,POBLADO COMPLETO,1,2
01,02,16,012,010216012,LAGO 4,2,POBLADO COMPLETO,1,2
01,02,16,013,010216013,SANTA MARTA ABAJO,2,POBLADO COMPLETO,1,2
01,02,16,014,010216014,5 DE MARZO,2,POBLADO COMPLETO,1,2
01,02,16,015,010216015,BARRIADA ANACONDA,2,POBLADO COMPLETO,1,2
01,02,16,016,010216016,BARRIADA COBANA,2,POBLADO COMPLETO,1,2
01,02,16,017,010216017,FINCA 07,3,POBLADO PARTE,2,2
01,02,16,018,010216018,BARRIADA URRACÁ,2,POBLADO COMPLETO,1,2
01,02,17,001,010217001,BARRIADA 21 DE ABRIL,2,POBLADO COMPLETO,1,2
01,02,17,002,010217002,FINCA 61,2,POBLADO COMPLETO,1,2
01,02,17,003,010217003,FINCA 62,1,CABECERA,1,2
01,02,17,004,010217004,FINCA 62 RURAL,2,POBLADO COMPLETO,1,2
01,02,17,005,010217005,FINCA 63,2,POBLADO COMPLETO,1,2
01,02,17,006,010217006,FINCA 64,2,POBLADO COMPLETO,1,2
01,02,17,007,010217007,FINCA 67,2,POBLADO COMPLETO,1,2
01,02,17,008,010217008,FINCA 67 ABAJO,2,POBLADO COMPLETO,1,2
01,02,17,009,010217009,LA BARRA,3,POBLADO PARTE,1,2
01,02,17,010,010217010,LA PODEROSA,3,POBLADO PARTE,1,2
01,02,18,001,010218001,ALTO NANCE,3,POBLADO PARTE,1,2
01,02,18,002,010218002,BAJO NANCE,2,POBLADO COMPLETO,1,2
01,02,18,003,010218003,BARRANCO ADENTRO,1,CABECERA,1,2
01,02,18,004,010218004,BARRANCO MEDIO,2,POBLADO COMPLETO,1,2
01,02,18,005,010218005,BARRIADA 14 DE ABRIL,2,POBLADO COMPLETO,1,2
01,02,18,006,010218006,BARRIADA CABLE 90,2,POBLADO COMPLETO,1,2
01,02,18,007,010218007,BOINVOTA,2,POBLADO COMPLETO,1,2
01,02,18,008,010218008,FINCA 45 ADENTRO,2,POBLADO COMPLETO,1,2
01,02,18,009,010218009,LAS PALMITAS,2,POBLADO COMPLETO,1,2
01,02,18,010,010218010,SANTA CLARA,3,POBLADO PARTE,1,2
01,02,19,001,010219001,BAMBÚ,2,POBLADO COMPLETO,1,2
01,02,19,002,010219002,BARRIADA SANTA ELENA,2,POBLADO COMPLETO,1,2
01,02,19,003,010219003,BOCA DE JUNCO,3,POBLADO PARTE,1,2
01,02,19,004,010219004,BUENA VISTA ABAJO O BAMBITO,2,POBLADO COMPLETO,1,2
01,02,19,005,010219005,FINCA 1,2,POBLADO COMPLETO,1,2
01,02,19,006,010219006,FINCA 2,2,POBLADO COMPLETO,1,2
01,02,19,007,010219007,FINCA 2 RURAL,2,POBLADO COMPLETO,1,2
01,02,19,008,010219008,FINCA 3,2,POBLADO COMPLETO,1,2
01,02,19,009,010219009,FINCA 3 RURAL,2,POBLADO COMPLETO,1,2
01,02,19,010,010219010,FINCA 4,2,POBLADO COMPLETO,1,2
01,02,19,011,010219011,LA ESCONDIDA,3,POBLADO PARTE,1,2
01,02,19,012,010219012,LOMA BAMBÚ,2,POBLADO COMPLETO,1,2
01,02,19,013,010219013,LOMA BONITA,3,POBLADO PARTE,2,2
01,02,19,014,010219014,MILLA 11,3,POBLADO PARTE,1,2
01,02,19,015,010219015,MILLA 12,2,POBLADO COMPLETO,1,2
01,02,19,016,010219016,TORRES,2,POBLADO COMPLETO,1,2
01,02,19,017,010219017,URBANIZACIÓN NUEVO AMANECER,1,CABECERA,1,2
01,02,19,018,010219018,ALTO DEL RIMA,2,POBLADO COMPLETO,1,2
01,02,19,019,010219019,BARRIADA 20 DE ENERO,2,POBLADO COMPLETO,1,2
01,02,19,020,010219020,BARRIADA NAZARENO,2,POBLADO COMPLETO,1,2
01,02,19,021,010219021,FINCA 1 RURAL,2,POBLADO COMPLETO,1,2
01,02,19,022,010219022,LOMA EL BAJO,2,POBLADO COMPLETO,1,2
01,02,20,001,010220001,FINCA 12,3,POBLADO PARTE,1,1
01,02,21,001,010221001,AGROGANADERA CARIBE,2,POBLADO COMPLETO,1,2
01,02,21,002,010221002,BARRIADA NUEVO AMANECER,2,POBLADO COMPLETO,1,2
01,02,21,003,010221003,BOCA DE RÍO NEGRO,3,POBLADO PARTE,2,2
01,02,21,004,010221004,CALIFORNIA,2,POBLADO COMPLETO,1,2
01,02,21,005,010221005,DEBORAH,2,POBLADO COMPLETO,1,2
01,02,21,006,010221006,FINCA 51,1,CABECERA,1,2
01,02,21,007,010221007,FINCA 53,2,POBLADO COMPLETO,1,2
01,02,21,008,010221008,FINCA 80,2,POBLADO COMPLETO,2,2
01,02,21,009,010221009,FINCA NOMBRE DE DIOS,2,POBLADO COMPLETO,1,2
01,02,21,010,010221010,GUABITO,3,POBLADO PARTE,1,1
01,02,21,011,010221011,JUNTA AGRARIA,2,POBLADO COMPLETO,1,2
01,02,21,012,010221012,LA BARRA,2,POBLADO COMPLETO,1,2
01,02,21,013,010221013,LA JARA,2,POBLADO COMPLETO,1,2
01,02,21,014,010221014,LA PALMA,2,POBLADO COMPLETO,1,2
01,02,21,015,010221015,MILLA 21,3,POBLADO PARTE,1,2
01,02,21,016,010221016,MILLA 23 O PUENTE BLANCO,3,POBLADO PARTE,1,2
01,02,21,017,010221017,NUEVA CALIFORNIA,2,POBLADO COMPLETO,1,2
01,02,21,018,010221018,PUENTE DE SAN SAN,3,POBLADO PARTE,1,2
01,02,21,019,010221019,PUENTE DEL MEDIO,2,POBLADO COMPLETO,1,2
01,02,21,020,010221020,PUENTE NEGRO,3,POBLADO PARTE,1,2
01,02,21,021,010221021,RÍO NEGRO,2,POBLADO COMPLETO,1,2
01,02,21,022,010221022,SAN SAN No.1,3,POBLADO PARTE,1,2
01,02,21,023,010221023,BARRIADA 20 DE MAYO,2,POBLADO COMPLETO,1,2
01,02,22,001,010222001,FINCA 66,3,POBLADO PARTE,1,1
01,02,23,001,010223001,ALTO NANCE,3,POBLADO PARTE,1,2
01,02,23,002,010223002,EL ARENAL,3,POBLADO PARTE,1,2
01,02,23,003,010223003,ISLA GRANDE,2,POBLADO COMPLETO,1,2
01,02,23,004,010223004,LA MESA,1,CABECERA,1,2
